Years,A,B,DOC,Fa,Fal,Fbm,Fl,Flb,Fld,Flm,Fpa,Fpl,M,P,ksstr,lk,phi,s
1303,361.40937179095334,5.718619005619355,182.52623902332797,0.11590212306411482,0.0027949978164155233,0.03145230353894954,2.8533114548399923e-05,0.09112284489727537,0.9727754129793902,0.986824213788299,0.11977018223469786,0.03630513804016133,1205.4638771307543,4.919833496943242,0.04976977752295599,7.028308314939071e-09,0.5055299752803296,0.30742794266589535
1304,362.2879425613057,5.475518840558662,184.91945419926472,0.10584699013572421,0.0024785743154935517,0.03011561667070966,5.510878350302631e-05,0.08276506410604169,0.9713246186173858,0.9619711630797969,0.11182098089289882,0.03296079778201799,1203.665077663342,5.051442088966385,0.05045962710721967,1.5898555497100968e-08,0.5056066252341371,0.2897133222146726
1305,363.47082654359417,5.368717099006958,183.0269574377405,0.12008146273187008,0.002775631809865235,0.029527702897598977,0.00012005680023947139,0.08737137271668163,0.9737432459056683,0.9863534082018747,0.12422089462125804,0.036205124401901774,1206.6631557497346,4.968520415811704,0.05139894831578627,3.5526734339329636e-08,0.5057109942573091,0.31897401567912514
1306,364.03016363010687,5.464608851388731,185.12509414860034,0.11327932949185271,0.0026484143480628025,0.030055396480209575,0.0005836007483167811,0.08527664359679636,0.9725270989004258,0.9726163071328905,0.11798011169266419,0.03481458791059157,1205.1555846744159,5.028862785665345,0.05184816078692152,2.1304820380463907e-07,0.5057609067541035,0.31066195604344404
1307,364.1388727265592,5.74304940864883,184.16639889750365,0.1148390457055682,0.0027772628284213935,0.03158671666229765,6.080010272200846e-05,0.09093453929496113,0.9733295878115056,0.9631786663898526,0.11796152882424496,0.03602130259058091,1206.1496022609585,4.944696300387168,0.051935386978676806,1.7295772938020024e-08,0.5057705985531862,0.3031462251416594
1308,364.33190623267507,5.905113363602941,183.06680419602657,0.1216835091011725,0.002999592881795345,0.03247776747618799,5.2666703011759247e-05,0.09723235750470421,0.9740267661689533,0.9837783381777645,0.12353861589563665,0.03844771624629535,1207.0143749520694,4.894163709538683,0.052091470844820034,1.4083518510075248e-08,0.5057879412049818,0.31849821082643354
1309,363.46810746072464,6.394289478267978,181.938293329052,0.1187507190171083,0.0030848739167529064,0.035168409144942216,0.00012338035291152571,0.10276254704412147,0.9736093420879227,0.9735554033101044,0.1193668901731566,0.03910867738981531,1206.4966944678986,4.821070187598816,0.05139711869142927,3.821201226297085e-08,0.5057107909657141,0.3169637347378629
1310,362.6976963742545,6.4293741803378,181.24062524287027,0.11527207571240058,0.0030057910155209303,0.03536161679908826,0.0003317659609944996,0.1003000098015447,0.9729111029269918,0.965252185796936,0.11638882808506763,0.038226885200407054,1205.6311196255797,4.831170996866816,0.05078338026274733,1.2038060594472917e-07,0.5056425978069728,0.3110390326416039
1311,362.00394529373233,6.441812830891791,179.82778891956355,0.11607692274914419,0.0030306461062657025,0.035430010780477125,0.00022012268951122858,0.10072727561510243,0.9729100326194907,0.9645161433287418,0.11694952387809261,0.03841807387650313,1205.6297626766925,4.807679250024187,0.05023599797176363,7.327012575329676e-08,0.5055817775524195,0.3165994009870453
1312,360.93911065542983,6.449882393387286,176.9844053851796,0.12490066703654548,0.0032627727006949324,0.03547423089008436,0.0009490864135472175,0.1028793948002698,0.9741846144151309,0.9833048441483093,0.12428054299114828,0.04078420365687989,1207.2099541928046,4.713570809239646,0.049404694154497934,3.570821294451375e-07,0.5054894104616106,0.3417770632996565
1313,359.8109070099753,6.447715196841499,176.92140319089208,0.12079252827675009,0.0031554071006176508,0.035462362715908316,0.0003524426348642369,0.10220456946277594,0.9731858821782121,0.9891791026270662,0.12134788023401712,0.03975078924808367,1205.9726115794247,4.738359030637892,0.04853427410873833,1.2853118236850467e-07,0.505392697123195,0.3244029447468809
1314,358.251964902817,6.7863637441123625,173.97353907152893,0.12283788485095638,0.0033161122378144916,0.03732486642669968,8.977733627133646e-05,0.10831519345161605,0.9739126514326321,0.9674186865563947,0.12136547743165518,0.040986233282900665,1206.8722870734432,4.622337179976115,0.047352836934560175,2.5575707045982573e-08,0.5052614263260612,0.32922593894320873
1315,356.8967884998873,6.658009516808008,173.59607812248382,0.1186235533917633,0.0031623918752844643,0.03661920492950477,0.00021989001071960924,0.10272391566418879,0.9728351034004619,0.9751842933796955,0.11878991900309414,0.03953105949762422,1205.537358016758,4.6579504137219105,0.046342096218070596,7.490965313809203e-08,0.5051491218020083,0.3213267585307098
1316,355.67661370023046,6.555819904741727,172.00616948661076,0.11940400878753799,0.003152905876420158,0.03605715206567833,0.00019338342987439955,0.10124269402113809,0.9731402750443046,0.9634960026390457,0.11936302996793018,0.03926705701411625,1205.9150269902193,4.625933401099562,0.04544735824728237,6.405137204062845e-08,0.5050497064719196,0.32504199329533023
1317,354.82844974311064,6.221388236999244,172.6877020168454,0.11610083570951259,0.0029636841793436895,0.03421791977372023,0.0006671359116944973,0.09421884331159641,0.9721994700113262,0.9736776500534126,0.11809575475705554,0.03749973923492828,1204.7496448288734,4.6961307305315705,0.04483274663584175,2.7359024044980893e-07,0.504981416292871,0.3252015588450649
1318,354.6994912219174,5.873586425865676,172.6044250510466,0.11829115635137764,0.0029054440833579318,0.03230484105419762,0.00012666331980332014,0.09085690354288999,0.9725959091406448,0.9785386136835841,0.12106542491911058,0.03698751260808599,1205.2410982197707,4.7216479842508,0.04473979002478266,4.010122088204264e-08,0.5049710877805317,0.32282407127774715
1319,354.43883591120505,5.8436387499284805,171.18367903392075,0.12645020148505576,0.0030956175387369016,0.03213982986700427,0.00023346421473928645,0.09411285544106118,0.9741927000651287,0.9795847506084155,0.12758084870961528,0.038837483820738775,1207.2198185894842,4.643906650215892,0.04455280802865029,7.723146402708545e-08,0.5049503120031841,0.34573361426923804
1320,353.53790958137284,6.0976867065774965,171.0138562272645,0.1246861122862815,0.003139880396493241,0.03353719879513129,0.0003945958033651755,0.09679417062711479,0.9741340490275747,0.9666510491937457,0.12500396696508076,0.039086798283108286,1207.146601763314,4.597711327895803,0.04391097303690831,1.3451575069897374e-07,0.5048789970040988,0.35204833047003603
1321,352.7700657429169,6.130710819399058,171.9149677748428,0.11922878652606403,0.0030132601639877472,0.03371894953063237,8.736697659635583e-05,0.09584085606339315,0.9730744500636143,0.9721226829226959,0.12088913852235961,0.037892341013556714,1205.833818861864,4.632552549397875,0.043368828275381806,2.4826642209717023e-08,0.5048187586972641,0.3288010942604342
1322,352.4669363005009,5.913801408126328,174.2159298976631,0.10993899906821869,0.002715922508731686,0.032526297435953685,3.6799628698681905e-05,0.08807378996664522,0.9712268739953281,0.9649393899742676,0.11407288718017955,0.034907999624202254,1203.5440802765095,4.751419645651075,0.04315645294541116,1.0286094914836368e-08,0.5047951614383774,0.3017265490338258
1323,353.3558605227879,5.407091481188438,174.71975848649342,0.1116424894473165,0.0025945958804277584,0.02973927247465721,4.891308888400294e-05,0.0816114928353737,0.9719173117683018,0.9634294500818669,0.1169589772114973,0.03373294790633165,1204.399579082379,4.808164963706793,0.043781809229033096,1.4016025511813517e-08,0.5048646454698914,0.30577792880328686
1324,354.84044106297637,4.97024259128112,176.29520381652938,0.11862333868846586,0.00259670388744178,0.02733637183029944,0.0004638731465005753,0.07763541141946273,0.9725030395079173,0.9978545080654397,0.12507965907553828,0.03406578543831718,1205.126822869399,4.884315416453238,0.04484181172852075,1.6414905376730314e-07,0.5049824235253921,0.33271510109437274
1325,355.22985764945656,5.360084240286141,173.825614225494,0.12949784403248185,0.00298496979643621,0.029480087501647486,0.00036047301816231035,0.08891436856733151,0.9756378944324149,0.9585644557761818,0.13105643542948273,0.03760963584840768,1209.0097673873681,4.675357433172569,0.04512263976953788,1.2238380413346759e-07,0.5050136266410586,0.35877848823415626
1326,355.00139839759413,5.695404275231178,177.34365712740282,0.11714351081008313,0.0028179779469011193,0.03132468368242339,3.176061835843403e-05,0.08999569486139719,0.9729068615704357,0.97990284255478,0.12083939784549784,0.036173064039321356,1205.6264743572906,4.772393713617942,0.044957430420693854,8.20587565020242e-09,0.504995270046745,0.3145686726733458
1327,354.943337822106,5.897509070732482,176.25532375501479,0.11914772583425269,0.0029331868548591643,0.03243621264520277,8.145159005173234e-05,0.09376260850143564,0.9737135313016076,0.9624565056443906,0.12122291966916626,0.03713944511895522,1206.6253389462167,4.7001121384983175,0.04491552694916959,2.269580441347254e-08,0.5049906141054631,0.3246828983580148
1328,355.54412776304514,5.5480199393427725,180.06277325620826,0.10794720241846999,0.0025499126391511744,0.030514397195817736,1.911720852167936e-05,0.08359920945219847,0.9710942782295345,0.9818203954453653,0.11410069452673896,0.033570702585682434,1203.3804765035907,4.90074863911944,0.04535081761095652,5.005755627077836e-09,0.5050389797345504,0.2925794934938112
1329,357.0318805229968,5.154144595148648,180.2471449758305,0.11255466099411142,0.002526546576908027,0.02834789202246267,4.010593811434968e-05,0.07978775409837514,0.9722768609149588,0.9748634305964584,0.11883995628258348,0.03330601087473053,1204.8455938195568,4.933494697999988,0.04644237179071318,1.1140555114323842e-08,0.5051602635323023,0.3022169026175511
1330,358.5362372972705,4.884897332474525,182.35340717606695,0.11034217038753737,0.0023829260150168108,0.026867184483497567,0.001261771704374457,0.07365703758645827,0.9721870078228332,0.9692200238260571,0.11770842468392823,0.031815766455760335,1204.7340164697187,5.015643180450454,0.047566625245148784,5.057329228413457e-07,0.5052851805827946,0.3088789030201018
1331,359.8034589326759,5.065338478114228,181.11617502000513,0.12396448137075075,0.0027498776356192204,0.027859029934921144,0.00021632652930637735,0.08373264291729982,0.9745800794482343,0.984127243739931,0.12842835516493914,0.03572153926537772,1207.7000322507668,4.89455029059621,0.04852835342236456,6.950424470058297e-08,0.5053920392691503,0.331177930548466
1332,360.1373248003727,5.525014749554617,182.08940542987915,0.11892952783889761,0.002801727633078587,0.030387343571981067,4.630261327393898e-05,0.08978265106899201,0.9741851460257694,0.964306456334795,0.12215906942926998,0.036106167837020295,1207.209821343066,4.856328213868995,0.04878436805473224,1.2419291453343879e-08,0.5054204853394136,0.3159855294762628
1333,360.4991061449416,5.667683951455907,183.78593347104646,0.11285274676115777,0.002704953782239747,0.031172304569986143,0.0003963245168354729,0.08852965592053103,0.972811156955056,0.9661518720696851,0.11693591023524734,0.03518206612231656,1205.507308228507,4.916375539205257,0.04906322679295362,1.4187313705439954e-07,0.5054514696436609,0.31016087283959043
1334,360.74523786145375,5.7367155981124665,181.85142302865802,0.12232083031093655,0.0029568836027320635,0.03155182542344761,0.001679630934255738,0.09152406646171662,0.9744647076036974,0.9738246719472917,0.12430570279733416,0.03773162236177185,1207.5566389943447,4.820789667087051,0.04925350637985934,6.446884588144012e-07,0.5054726118199855,0.350360186778306
1335,360.14013524272013,6.003711751210405,182.46406889461502,0.11774884554286724,0.002936470589021157,0.03302038356902405,0.0010133054020325292,0.09473122744256493,0.9733819546806359,0.9756320748466654,0.11986626189008863,0.037491274666545414,1206.215011995243,4.825689075278401,0.04878688009846045,3.8742963957434047e-07,0.5054207644553842,0.33170944203127667
1336,359.9147585502967,6.072976694147503,181.69147248203453,0.11688016837091562,0.0029348334627503705,0.03340122804588021,6.693385307983707e-05,0.09722456135185495,0.9733315072226606,0.9678394853513976,0.11900356055966244,0.03746996197496389,1206.152174916088,4.8188002656685835,0.04861358978768654,1.7917319532658922e-08,0.5054015099764078,0.3162561814351217
1337,359.65365630499156,6.1240655905412975,181.78444103001488,0.11243287556196865,0.002840528437947472,0.03368250052701964,0.00028218667045008377,0.09449301604002286,0.9725225362496286,0.9671726503459979,0.11519741168923059,0.0364834967580649,1205.1497040086301,4.837863180371366,0.04841368623195077,9.550800969913725e-08,0.5053792984702183,0.30956099009791427
1338,359.46238954283064,6.1333730671264854,180.001519410157,0.11837660121342578,0.002991442063007975,0.03373346701854218,0.0002531965789460872,0.09743921261302313,0.9733652960282857,0.9789561610927113,0.12024249542359373,0.03808095105323168,1206.1945077909622,4.7876501320708185,0.04826786996959243,8.093814979577487e-08,0.5053630966632892,0.3243493063841117
1339,359.30402098542584,6.0810667766468605,179.7917042300717,0.11806894468959363,0.002968119995748512,0.033445763135112674,0.00011274074519717474,0.096857647753393,0.9730615963368614,0.9868412970786331,0.1203626916152518,0.03790932770236816,1205.8185043348387,4.802791164654319,0.048147168193635105,3.43779558983982e-08,0.5053496853548476,0.3179815414432959
1340,358.6937989977947,6.26060870673876,178.28616102532365,0.11828006862336468,0.0030305534403891493,0.03443327939803238,6.021370746740193e-05,0.09923468749540187,0.9733721670172998,0.9715645702052904,0.11958473190553913,0.0383541215945055,1206.202714051307,4.746732529299485,0.047684462989644065,1.7153733321705294e-08,0.5052982736655157,0.3147692808378142
1341,357.82000892451515,6.442630837210704,176.64222442630913,0.11964720888908573,0.0031235309787645427,0.035434427170986986,0.00020018547807052332,0.10177026367246814,0.9736228494892007,0.9680597515057267,0.11993967460308007,0.039143405400186564,1206.5132032912645,4.684558336561417,0.04702849591585893,6.75953862231469e-08,0.505225388435095,0.3223127674067208
1342,357.14784007844213,6.304282633257156,177.12656331410523,0.11590113483884976,0.002983559934892107,0.03467363356540883,9.707683275687603e-05,0.09808156090756846,0.9723647611404964,0.9786471842360932,0.11789356059117055,0.037888233060916654,1204.954673772939,4.753645009554926,0.04652764865470207,3.139896351950767e-08,0.5051697387394114,0.3132023174170419
1343,356.82072023206956,6.142610269854948,175.55017904374404,0.11858856510359918,0.003000717673732691,0.03378445408105469,0.0005591051704592965,0.09531021973369051,0.9732737753468669,0.9680400494188162,0.12002393865024373,0.037906738679556885,1206.0806443379195,4.711477844406066,0.04628573493529646,2.119255678674311e-07,0.5051428594372576,0.32871868125611214
1344,356.386465290101,6.043073944233239,175.7372854151142,0.11670882221884735,0.002921597161162873,0.03323695949111365,4.10271185269394e-05,0.09430448273112987,0.9729118380941327,0.9680301804779887,0.11897147532885105,0.037145841897447615,1205.6321463638521,4.737132977506692,0.04596582441059957,1.1067900511120656e-08,0.5051073138233996,0.3142904553218444
1345,355.9609314635885,6.073855469839886,174.34871114816823,0.12311883002510816,0.0030927218065553573,0.033406066473631084,0.0003063794802576116,0.09717403497373955,0.9737521484618646,0.9843092426430208,0.12434001958969718,0.03893043706538601,1206.674102252869,4.680524178464842,0.04565427309354881,1.1259821108279143e-07,0.5050726970103944,0.3333432949648881
1346,355.5101784224498,6.01140530920102,176.22116586961033,0.11114351941918545,0.002773879909189713,0.03306304575382504,0.00010599214177014295,0.09051920747234184,0.9720079723391596,0.9573304484986687,0.11437497298862498,0.035547801699908274,1204.5116677591957,4.766562257946348,0.04532576736268694,3.377727176424254e-08,0.5050361963736326,0.30470297858099904
1347,356.00726031147735,5.691165933053063,175.30373904839536,0.12027818015335877,0.0028923100024100565,0.03130135244453307,0.00020824436892039234,0.0901828221581026,0.9733001882364803,0.9803432515469777,0.12329191076275792,0.03695249990627912,1206.1138867236145,4.759297977948346,0.045688053338105855,7.695199948606084e-08,0.5050764503709001,0.3230874453671651
1348,356.1211668143293,5.613233226792138,177.57357442822067,0.11212907169964495,0.002670363570941408,0.03087298779458532,3.716523059274089e-05,0.08565210357849329,0.9719555913500671,0.9771146418664924,0.11696696590404904,0.03472890549205661,1204.4475837614282,4.842359713140138,0.045771431204177065,1.0187285660201714e-08,0.5050857145782426,0.30202109837501745
1349,356.2999127741621,5.760429948493916,175.26369570472283,0.1232840794626281,0.0029861518845424877,0.03168218460338258,0.0001980560133671803,0.09276609627957814,0.9741927752019236,0.9719795062361829,0.12513561404482432,0.037800199416908854,1207.2195948106948,4.7133446918366975,0.045902529992224154,6.782546413835279e-08,0.5051002811102476,0.33007486292120725
1350,356.13860476754627,5.778129985345008,176.71066726250666,0.11804074012886623,0.0028670815535171788,0.03177978245493302,0.0005401903421854769,0.08995737696451794,0.9731860401780956,0.9734873216129815,0.12099099708230039,0.03663812369435065,1205.9721535420902,4.7609107305974,0.04578405697279097,1.9746564548012624e-07,0.5050871174414228,0.3275871605859761
1351,356.33336369227237,5.655664903965451,177.1508175239521,0.11844254217024094,0.002835770745671593,0.03110609662205553,9.401658725322282e-05,0.0896269743000573,0.9733103035161149,0.9770878211461048,0.12183097755162343,0.036378941359918794,1206.1262855137422,4.779069266995037,0.045926791663805436,2.7651459799053766e-08,0.5051029768515339,0.3204608038801478
1352,355.98359534621113,5.9541207461095444,174.96219703801637,0.1273442198196146,0.0031537566436039745,0.03274739757685243,0.0007316673521699453,0.09688692398728667,0.975024556112196,0.9642361473450473,0.12739720997778847,0.03931731583126541,1208.2499804171982,4.643770745160401,0.04567182319033781,2.664793303556514e-07,0.5050746470211492,0.36010967952389716
1353,355.4799396478298,5.993653131968959,177.65114581512233,0.11577769613578928,0.002881617331761391,0.032965165055900046,0.000253713785142539,0.09327817460304161,0.9724257935629231,0.9890847903398546,0.11907485551014783,0.03691533726970231,1205.0307375080379,4.7637787185692,0.045303815517413984,8.176431157870405e-08,0.5050337572797126,0.3246046539686176
1354,354.96820180950414,6.190942316592693,175.32191236057176,0.11882856691373363,0.00302210776149926,0.03405014299138571,5.667211513650421e-05,0.09778170567856524,0.9737495107014031,0.9535747892819462,0.11977706423818137,0.03790950407669595,1206.669553047779,4.655409881698317,0.0449338244243884,1.5774826703621327e-08,0.5049926471582652,0.3209665550180849
1355,355.3724596480741,5.722968194107962,179.14436189270748,0.10776186147092864,0.0025975253686704473,0.03147669032256843,0.00013249626382421975,0.08537957266676353,0.9708333452096924,0.9767577892250262,0.1133169546877721,0.034019844160508135,1203.056928235685,4.880785268975331,0.04522608848444144,4.511962804780612e-08,0.5050251209427149,0.2963826438574141
1356,356.1845441258809,5.4144178147198705,179.04283985614936,0.10870625838379415,0.0025284406975397155,0.02977958173815038,7.446677038121999e-05,0.08154676726094653,0.9718018666987255,0.9550356593296067,0.11423352246942023,0.03312361132900432,1204.256174621085,4.8893592406433655,0.04581802098301119,2.132719816485122e-08,0.5050908912203316,0.3005804500790317
1357,357.94709864416683,4.942899165890717,181.59695593762603,0.11039779497699699,0.0024065158876787293,0.02718607801185959,7.536019959064314e-06,0.07602132052502612,0.9714146000485788,0.9938938715381559,0.11840046770845099,0.03227302347977232,1203.7779090165077,5.032131083231152,0.047124105932735284,1.6688761889876791e-09,0.5052360117703032,0.2945781182001205
1358,359.1575423673152,5.123442336801103,178.95714536500213,0.12537592981033005,0.002802874877801484,0.028178652811256266,0.0005629488726409466,0.08400185873008546,0.9749297453552148,0.9754831429538084,0.12907013491508304,0.03614483503709119,1208.1329635024067,4.842850070951322,0.04803569013979553,2.0835326047295731e-07,0.5053372989044214,0.33805980973286864
1359,359.2549351809913,5.4961881191023805,180.75538001914833,0.12007329301332995,0.002818074230722471,0.03022888206608138,0.00038146369717699367,0.08827064255697897,0.9740322296211569,0.9732322830776052,0.12337388850835226,0.03627866106643323,1207.020705615422,4.839971980028417,0.04810965598380665,1.2728763162190412e-07,0.5053455173315361,0.3305135128357481
1360,359.5635033244451,5.6460366734243355,181.7110816859183,0.11706419039754185,0.0027993378400783717,0.031053071280462998,5.504256419847499e-05,0.0903491184099236,0.9734949302657231,0.9773380514470293,0.12069862997521796,0.03618089657055679,1206.3550777153284,4.858925752514324,0.04834476463085535,1.5192291635961133e-08,0.5053716405145411,0.31134956941540476
1361,359.2687964113755,6.0374962671640064,180.3702349977472,0.12076165444405085,0.003019520448134629,0.033206009753084804,0.0002804970921024146,0.09761363389882781,0.9740046000679018,0.975850201599726,0.12230912135551521,0.03831902577342834,1206.986577304213,4.770128456973478,0.048120395398896426,9.30776216983886e-08,0.5053467105998768,0.32897501643601135
1362,358.55409090703347,6.231114943293763,178.6595636473294,0.12220235381672409,0.003119836928962958,0.03427112612645849,0.006199199659363289,0.09799307712869548,0.9741622314013788,0.9752622787429028,0.12272626267840611,0.039212465310204815,1207.1818829878925,4.711610669299919,0.04757942838070207,2.9277183942435944e-06,0.5052866031534118,0.3418438733735294
1363,357.7301412085786,6.273743330819346,177.1777307621777,0.12051637342837565,0.0030919888037610685,0.0345054100419152,8.117693917310135e-05,0.10080956748800274,0.9735768956447324,0.9730866843269482,0.12133080023375994,0.0389032900278348,1206.4564686574774,4.7122033072070755,0.04696120870217069,2.2534714696916207e-08,0.5052179120780214,0.3272253895845189
1364,357.6892301371823,5.9972210403266875,179.54902450496,0.10709561721210228,0.002664383664235541,0.03298509964031542,3.6772556187559726e-05,0.0894566252312245,0.9712067947342512,0.9558833453398605,0.11127436176243972,0.03459546935173947,1203.518821557621,4.86842976243976,0.046930377519352334,1.0213931518019734e-08,0.5052144863910364,0.29403545812311915
1365,358.4966872988689,5.566859277187602,179.69682230336582,0.11132499848614778,0.0026353017223750977,0.030617910047319057,2.1597345143852968e-05,0.08518543291587564,0.9717389497062389,0.979021010432058,0.11650147817466373,0.03451563153043991,1204.1792098951707,4.9161715556808305,0.0475358160790862,5.526820789160856e-09,0.5052817573421206,0.29810407679591455
1366,358.9372733408647,5.567666432139351,179.34166215170157,0.1165131192102901,0.002760066561875264,0.030622151717937484,8.544923545005061e-05,0.08766215394684511,0.9726064527307877,0.9780258507597615,0.12056315998444467,0.03575388050768278,1205.2541420322455,4.884348171208871,0.04786867920755403,2.5696139913385745e-08,0.5053187421341728,0.31337714213427353
1367,359.46103577968927,5.533491891694996,179.67372415377892,0.11539440260411657,0.0027218592966811507,0.030434243391590222,9.888144663425424e-05,0.08648137362443023,0.972920184313385,0.9689064384985256,0.11945352389419621,0.03531058060144867,1205.6425251617434,4.883359179624563,0.0482667705070638,3.169087152183009e-08,0.5053629745007859,0.30837514384946096
1368,359.2637920398094,5.910395589547959,176.50726984526702,0.13090533462886936,0.003225469803021593,0.03250668364480334,0.00040230614117021425,0.09901148316676352,0.9755431100588551,0.981364409914403,0.13076386281190142,0.04036648335481122,1208.8932645390869,4.69241446308594,0.048117242987830565,1.3851106052141802e-07,0.505346360331982,0.35250508116893303
1369,358.78729092976465,5.977637260180768,180.32715607178176,0.11145160687483834,0.002767910981555855,0.032877175083694594,6.067947444968755e-05,0.09181340163852204,0.9720072420999354,0.9709245636071239,0.11510180678199006,0.03578599612239226,1204.5113292986443,4.858452993902197,0.047755157406175794,1.6997712388170833e-08,0.5053061286006858,0.30287259847147957
1370,358.74823016096155,5.968761644765407,179.01657303946672,0.11518546875056457,0.0028599570519283056,0.032828265005873304,0.00015716735626454388,0.09284801330139429,0.9728975720209414,0.9665731942073847,0.11783107205274596,0.03662331548659411,1205.6144077326044,4.80740213612295,0.04772554990788813,4.81636294803015e-08,0.5053028388786538,0.31521150152123945
1371,358.682277506976,5.968755068241334,178.00968720018292,0.11818044237524519,0.0029336081344182134,0.032828094711221334,5.930512618908551e-05,0.09451971919871417,0.9735314568869434,0.9665341218020866,0.12024153785552073,0.037363991857249715,1206.3998898186753,4.773732296813641,0.0476757142674845,1.6798464043303843e-08,0.5052973015852772,0.3149346159758883
1372,358.31174055240825,6.081615581924778,177.52930972681602,0.1198222404887816,0.0030117398743224194,0.03344877811124175,0.00017033164285057658,0.0969093111065736,0.9734908490102675,0.9789679090074558,0.12152134493256078,0.03821231512807889,1206.3500883043585,4.751003924850273,0.04739657746470317,5.254457669207042e-08,0.5052662863849682,0.32711263200954055
1373,357.66702526927133,6.290165115788056,176.04742740977517,0.1225407695090392,0.0031498528602348463,0.03459568808304114,7.004868598077909e-05,0.10158835090551813,0.9738947581708965,0.9766480093275867,0.12295393156029226,0.03949221150529812,1206.8504990441681,4.688029594885077,0.04691425869001846,1.9721564352773145e-08,0.5052126954100015,0.32727528376756987
1374,356.24218063002553,6.65268873703751,174.78283581163498,0.11997131604512985,0.003197572872983763,0.03658971939528552,6.772808741291233e-05,0.10539805650582532,0.9732901971767488,0.9765372544941806,0.11992684804161698,0.039859450289566174,1206.1013476354797,4.637754248473374,0.04586062256865081,1.8570577053044732e-08,0.5050956247298511,0.32452399182937736
1375,355.2692000285394,6.547454408835626,173.9496125738664,0.1161027084317945,0.00306402532293384,0.03601116292792403,5.05114520392365e-05,0.10084835959906854,0.9726978136198833,0.9645008317360623,0.11694252700034612,0.03842316907063451,1205.366789096849,4.653780508634202,0.04515119837674724,1.3922309548691927e-08,0.5050167998196403,0.31397852148734395
1376,354.2670154633383,6.538157436626523,171.14202196869167,0.12555501776683578,0.0033088990986098153,0.03595967408087665,0.00012956343043795323,0.10513345511742422,0.9739580226784091,0.9840599454566045,0.1248483750521008,0.04090573626610092,1206.9292026165363,4.567053579874625,0.044430479655531444,4.115266861803878e-08,0.5049367199617264,0.3386155859479635
1377,353.228071928851,6.376871918764521,171.56562435178964,0.11939544171678405,0.003095048240177548,0.03507295352614032,0.00031599464310110324,0.09823890594732543,0.9728646585019252,0.9774311243556797,0.12040130044338168,0.038738044048569294,1205.5740750850011,4.616044392580781,0.043691380396163874,1.0929394200567226e-07,0.5048545978217968,0.3305679354002874
1378,353.0091401199944,5.9248004274104344,172.94347963625364,0.11370878210439028,0.0028044608291537217,0.03258672061622543,8.366106688013015e-05,0.0891369309912547,0.9719397883018767,0.9662504462831345,0.11707872151256656,0.035825028209473656,1204.4275486077654,4.719161024231852,0.04353700020337226,2.658333136916677e-08,0.5048374444670417,0.3093465499234209
1379,353.3292834312652,5.5869807155065185,174.03234200613159,0.11387891995859484,0.00270214563474249,0.030728605833815915,5.093943357545024e-05,0.08515416486281632,0.97187160053721,0.9753512120107345,0.11852469183295915,0.034905501998179524,1204.3434323695312,4.779647193837848,0.043763012509082905,1.4279111000585757e-08,0.5048625569454529,0.311741496360836
1380,353.83047105547,5.449109166446514,174.9925392335657,0.1122021184231155,0.002621302649170909,0.029970344938966446,5.5416902013839014e-05,0.08258095216171774,0.9720275301359487,0.9577799217870597,0.11702614043604963,0.0339473034517924,1204.5359216941251,4.806164805799655,0.04411850265440328,1.5428147021267262e-08,0.5049020558504893,0.30896510433811014
1381,355.04913864620147,5.145407973633597,176.18551512230863,0.11587709866482566,0.0025995772119970983,0.028299807849663614,6.798824279008796e-05,0.08005873811955186,0.9725862663888647,0.9746819378953575,0.12152028830290817,0.03392669449506776,1205.228988628729,4.85554438906366,0.044992081749116286,1.9074029714987706e-08,0.5049991201943457,0.3157973983059929
1382,356.6370411433604,4.868077047170289,178.98834526746816,0.11364656996127426,0.0024504133040818394,0.026774512352909303,0.00015636476833426924,0.07539406472477149,0.9721793413572559,0.9747935694639146,0.12071692819911789,0.03247387084361485,1204.7247487360762,4.965132284236165,0.046151207900747254,4.8074033805151884e-08,0.5051279119889726,0.3162951437480297
1383,358.07904828948426,4.897581216133849,179.56074488941275,0.11972579108943077,0.0025941862393797244,0.0269365859171248,0.0002987705880481248,0.07834272271116417,0.9734755312523267,0.9872995136695633,0.12578913689972487,0.03408472594256211,1206.3314543271506,4.929360790130496,0.04722236753421669,9.88067613171604e-08,0.5052469297260227,0.3271253089494524
1384,358.71480887177313,5.233434374129073,179.84818776797698,0.12131030592379073,0.0027527125147457656,0.02878373214378171,0.00037166371107793134,0.08419556419196952,0.9743557978172716,0.9670011386895264,0.12514683962968232,0.03555106202743936,1207.42139821103,4.84972782283804,0.04770037936454267,1.249169818547195e-07,0.5053000421516123,0.33028665717212746
1385,359.09860040996415,5.5223331080773495,180.30193775870472,0.12273233029544849,0.0028917202338022926,0.030372537046739805,0.00021724251246536076,0.090457193877323,0.9745666189830251,0.9724506364511794,0.12541677946816226,0.03700401817798874,1207.682866077824,4.809430457478712,0.04799094105958792,6.668814002290696e-08,0.5053323267843969,0.33336505018004814
1386,359.5436433760969,5.517656509132105,185.2966210818007,0.10372435455206165,0.0024418538353134715,0.030347436892211723,4.8350668405398985e-05,0.08264140013398481,0.97082539815907,0.9541837790980052,0.1098359110038861,0.032396838506184314,1203.0461399979215,5.022362361197018,0.04833016600501676,1.3260493247359463e-08,0.5053700184450031,0.2882072950760388
